,FIPS,yPLL,yPLLBlack,yPLLHisp,yPLLWhite,fairPoorHealthPerct,physUnhealthDaysAvgNum,mentalHealthDaysAvgNum,lowBirthWeightPerct,lowBirthWeightPerctBlack,lowBirthWeightPerctHisp,lowBirthWeightPerctWhite,smokersPerct,obesePerct,foodEnvIndex,physInactivePerct,exerciseAccessPerct,excessDrinkPerct,alcImpairedDriveDeathNum,drivingDeathsNum,alcImpairedDriveDeathPerct,chlamydiaCaseNum,chlamydiaCaseRate,teenBirthRate,teenBirthRateBlack,teenBirthRateHisp,teenBirthRateWhite,uninsuredNum,uninsuredPerct,primCarePhysNum,primCarePhysRate,dentistsNum,dentistsRate,mentalHealthProvidNum,mentalHealthProvidRate,preventableHospStaysNum,preventableHospStaysNumBlack,preventableHospStaysNumHisp,preventableHospStaysNumWhite,mammScreenedPerct,mammScreenedPerctBlack,mammScreenedPerctHisp,mammScreenedPerctWhite,fluVaccinatedPerct,fluVaccinatedPerctBlack,fluVaccinatedHisp,fluVaccinatedWhite,hSchoolGradCohortSize,hSchoolGradRate,someCollegeNum,someCollegePop,someCollegePerct,unemployedNum,laborForceNum,unemployedPerct,childrenInPovertyPerct,childrenInPovertyPerctBlack,childrenInPovertyPerctHisp,childrenInPovertyPerctWhite,incomeInequalityPerct80Th,incomeInequalityPerct20Th,incomeInequalityRatio,childSingleParentHouseholdsNum,HouseholdsNum,childSingleParentHouseholdsPerct,socialAssociationsNum,socialAssociationsRate,annAvgViolentCrimes,annAvgViolentCrimesRate,injuryDeathsNum,injuryDeathsRate,airPollutionAvgDailyPM25,SevereHousingProblemsPerct,SevereHousingProblemsCostBurden,SevereHousingProblemsOvercrowding,SevereHousingProblemsInadequateFacilities,driveAlonePerct,driveAlonePerctBlack,driveAlonePerctHisp,driveAlonePerctWhite,longCommuteWorkersDriveAloneNum,longCommuteWorkersDriveAlonePerct,lifeExpect,prematureAAMortalityNum,childMortalityRate,infantMortalityRate,freqPhysDistressPerct,freqMentalDistressPerct,diabeticPerct,HIVprevRate,foodInsecurePerct,foodLimitedAccessPerct,drugODRate,MVmortalityRate,insufficientSleepPerct,adultUninsuredPerct,childUinsuredPerct,disconYouthPerct,householdIncome,householdIncomeBlack,householdIncomeHisp,householdIncomeWHite,childrenFreeLunchPerct,residentialBlackWhiteSeg,nonwhiteWhiteSegIdx,homicideRate,firearmFatalitiesRate,homeownershipPerct,severeHousingCostBurdenPerct,pop,popUnder18,popOver65Perct,popBlackPerct,popNativePerct,popAsianPerct,popHawaiinIslanderPerct,popHispPerct,popNonHispWhitePerct,popNoEnglishPerct,popFemalePerct,popRuralPerct
driveAlonePerctWhite,0.032283756,0.198466606,0.315421017,0.108245964,0.107398781,0.08274456,0.048082464,0.034050995,0.226424893,0.12903129,0.048049478,0.229375936,0.110367064,0.201059401,-0.139030552,0.147470624,0.20822399,0.035375965,0.053905735,0.054945343,-0.005573796,0.021108389,-0.000336798,0.19173527,0.260663949,0.201449473,0.235259259,0.011554032,-0.038723257,0.039173316,0.120514844,0.057629031,0.106918214,-0.077717997,-0.105726335,0.114373382,0.015985761,0.007026238,0.159571721,-0.047692521,0.073793763,-0.068988994,-0.074505344,-0.045481189,-0.081754293,-0.112693743,-0.002432525,0.011169941,-0.121869694,0.018190827,0.020898567,-0.078940318,0.039963077,0.003607882,0.206071372,-0.024813944,0.072926413,0.018369193,-0.018932265,-0.024862456,-0.069972978,0.059452982,0.032158997,0.030828492,0.08825181,0.069858946,0.167124228,0.138930066,0.378994638,0.024865814,0.098913965,-0.068676564,-0.084647598,-0.075760023,0.002868321,0.002929812,0.553912699,0.38045007,0.283626922,1,0.031071662,-0.29774261,-0.269001942,0.264085969,0.195435875,0.38887218,0.057623349,0.046788691,0.093242268,0.043149578,0.176893709,-0.012662456,0.052843463,0.168171455,0.185949079,-0.010291457,-0.001620427,0.122093023,-0.028149189,-0.253431768,0.000667074,-0.00702858,-0.015813388,-0.164476616,-0.091470394,0.403528729,0.028353526,-0.100659182,-0.070036226,0.002124174,0.20094216,-0.067922146,0.233985664,0.06884155,0.094254548,-0.12365844,-0.034539142,-0.049519377,0.057193926,-0.021777589,-0.161734425
popBlackPerct,-0.001448848,0.206579101,0.080316742,-0.286136444,0.043649798,-0.081633475,-0.007227399,0.061963261,0.264554788,0.026527511,-0.219344322,0.030411915,0.324485667,0.368358812,-0.312184767,0.292796459,0.013051803,0.173022969,0.480179249,0.452948446,0.190028056,0.437365108,0.308546915,-0.130717099,0.031229713,-0.004460944,0.035587342,0.408069838,-0.282621746,0.325637571,0.047159449,0.395003592,0.28494774,0.314701436,0.130154406,0.137606068,0.124418568,-0.034207268,0.186503011,0.273575722,0.187038335,0.141776599,0.241526272,0.313763009,0.198270395,0.244150679,0.356419882,0.306527308,-0.159409302,0.438695464,0.45126335,0.041679749,0.438891335,0.418329819,0.23497195,-0.04290087,0.057198089,-0.025615907,-0.128594448,0.035942939,0.00599861,0.028444956,0.423351795,0.414724799,0.142768875,0.462891027,-0.139804319,0.497798418,0.448380053,0.442397402,-0.030665511,0.579133319,0.124963477,0.284343427,-0.123198158,-0.058048491,0.192110641,0.151945617,0.052466066,0.233985664,0.429427196,0.244151486,-0.273029916,0.255325758,0.119510452,0.308691309,-0.018767292,0.040787812,0.165187238,0.52493447,0.643766178,-0.156619286,-0.152675512,-0.066544064,0.364773687,-0.24456723,-0.34764088,-0.271285237,0.053159594,-0.268652698,0.082127052,-0.002176091,0.059483446,-0.224228321,0.410436352,0.280282351,0.060827935,-0.137397847,0.267054859,0.437444014,-0.122587884,-0.172603729,1,-0.197784327,0.314558155,0.223142001,-0.359178576,0.050119831,-0.173857548,0.060772558,-0.095314208
mentalHealthDaysAvgNum,0.029016142,0.366113308,0.403110311,0.199809868,0.306977161,0.582110002,0.826123571,1,0.210631874,0.117084975,0.003820861,0.132291464,0.743067992,0.099431726,-0.383384665,0.241681001,-0.083137031,-0.679686284,-0.058551909,-0.097257141,0.080119283,-0.05140393,0.182527346,0.332896171,0.311067072,0.141362983,0.225588244,0.00442893,0.407213485,-0.048579413,-0.033919819,-0.025753726,-0.033661289,-0.035388676,0.008228841,0.131235676,-0.11475059,0.058227699,0.028059276,-0.129015059,-0.050027425,0.022312355,-0.142100225,-0.08010917,-0.007660827,-0.07538123,-0.08151256,-0.123002556,-0.170038757,-0.06452233,-0.05051896,-0.269669936,0.021993517,-0.049193833,0.414525463,0.624505687,0.30952558,0.530994627,0.513824538,-0.729278853,-0.694438535,0.337197173,0.038242032,-0.022714736,0.438887495,-0.067499432,-0.005018811,-0.009535899,0.111754445,-0.05695493,0.077200685,0.038499078,0.33077353,0.263506612,0.151727729,0.201289536,0.030930364,0.010337553,0.196390388,0.034050995,-0.051729428,-0.193344074,-0.275959644,0.314683381,0.131157433,0.225736289,0.802399369,0.962573069,0.285011974,0.022741376,0.289180094,0.219920385,0.143836116,0.108507794,0.414966305,0.461543278,0.02700013,0.260551043,-0.64779771,-0.497421496,-0.550873302,-0.640211521,0.596591668,0.079543506,-0.004823251,0.227727714,0.135355596,-0.133699359,0.286711691,-0.02807149,0.027886941,0.168223468,0.061963261,0.096231438,-0.118455235,-0.05681588,0.042706421,-0.101363353,0.08273526,0.172211951,0.065734827
preventableHospStaysNumWhite,0.012000446,0.25331555,0.069614449,0.159878573,0.252034221,-0.003791952,0.023472391,0.028059276,0.009928767,-0.105705657,-0.14026233,-0.005234942,0.177245525,0.144036877,-0.185115149,0.088342406,-0.10806807,0.067455825,-0.020271523,0.002168434,-0.045019947,-0.105307027,0.001248241,0.171427656,0.036972418,0.133861747,0.28074293,-0.072000489,0.04063554,-0.142359962,-0.15087393,-0.141749724,-0.219436548,-0.208389352,-0.279303464,0.831756869,0.381001986,0.205459894,1,-0.121239479,-0.009870296,-0.139961664,-0.183754277,-0.171070117,0.025976358,-0.191328667,-0.164842813,-0.187271465,-0.011318317,-0.078584202,-0.069869797,-0.111790865,-0.081438807,-0.090192247,0.192906889,0.01158882,0.087281941,-0.043819496,0.181608691,-0.047685847,-0.094104381,0.095721115,-0.084988778,-0.076352243,-0.020649356,-0.079301525,0.009998551,-0.058412725,0.068653888,-0.094434191,0.196563028,0.062081007,-0.061948069,-0.007379346,-0.057773958,-0.023433559,0.115598832,0.103364413,-0.039797885,0.159571721,-0.083469553,0.12392333,-0.286006614,0.258393132,0.296187859,0.254441761,0.012998481,0.032016475,0.110701761,-0.050630268,0.220273091,-0.020778071,0.086004462,0.303681832,0.095344759,0.036984813,0.100305089,0.047717825,-0.025828802,-0.228989912,0.008823557,-0.153510384,-0.005970742,-0.149197531,0.006897022,0.222895719,0.230745715,0.057414324,-0.018358461,-0.080950776,0.003010849,0.004179955,0.186503011,0.139982631,0.018706427,-0.032025136,-0.143594776,0.09729424,-0.133794958,-0.08585654,0.101992979
childrenInPovertyPerct,0.03845461,0.384353324,0.436679665,0.493725347,0.390497863,0.616433376,0.682574264,0.624505687,0.335732611,0.090172017,0.265881951,0.182763903,0.494100468,0.04896328,-0.169922322,0.129062931,-0.201866757,-0.65773779,-0.299332263,-0.299054771,-0.084261009,-0.288997396,0.081785582,0.52217628,0.399873571,0.401813605,0.374305207,-0.248898551,0.453490288,-0.309206812,-0.187607832,-0.283706687,-0.183004075,-0.282889881,-0.187048965,0.199970345,-0.035778637,0.218219659,0.01158882,-0.422470615,-0.169898184,-0.207813171,-0.404121478,-0.360718014,-0.215710751,-0.249546096,-0.356887703,-0.382540113,-0.172624842,-0.293973478,-0.253993135,-0.502479254,-0.196602262,-0.288677234,0.529670488,1,0.371541109,0.359545633,0.499420252,-0.765257424,-0.75939543,0.388339856,-0.184282293,-0.260210354,0.488489468,-0.316280633,0.087192344,-0.20347723,0.042751772,-0.34778037,0.121435246,-0.19258558,0.125497814,0.005353226,0.176616535,0.136418115,-0.084753049,0.092367925,0.181263919,-0.024813944,-0.293850417,-0.221425331,-0.287233347,0.38104157,0.156759465,0.160055646,0.690918265,0.671175776,0.231577013,0.011883578,0.042108081,0.204441125,0.230841437,0.175072759,0.332229856,0.523785236,0.043869349,0.557921186,-0.879727462,-0.497622199,-0.558608498,-0.6019176,0.778852236,-0.010274774,-0.114509712,0.427179662,0.170188031,-0.06138743,0.057824693,-0.258850125,-0.116331584,0.260048831,-0.04290087,-0.014540673,-0.205038919,-0.220838507,0.228165287,-0.255091788,0.142238074,-0.054386322,0.105961251
popNonHispWhitePerct,-0.036115022,0.338365129,0.232976761,-0.371721827,0.169144648,-0.759852223,-0.496454038,-0.101363353,-0.253413006,0.01759609,-0.314079609,-0.040903402,-0.154134819,-0.085588387,-0.347156692,0.364340394,-0.189522787,0.173495268,-0.077056231,-0.108650949,-0.006159585,-0.119828247,-0.269482413,-0.542753419,0.120408651,-0.474303696,0.040214665,-0.151846843,-0.223117129,-0.09987559,-0.032531675,-0.103239538,-0.036394742,-0.190357558,-0.07792883,-0.109184348,-0.022300551,-0.314444307,0.09729424,0.324315678,0.081359938,0.155171118,0.288136863,0.212102565,0.046285277,0.121343141,0.24803537,-0.088571501,0.36313438,-0.117438483,-0.164871136,0.352809729,-0.144501364,-0.105529386,-0.215861537,-0.255091788,0.135467678,-0.000721241,0.077847417,0.139008507,0.156154241,-0.161543461,-0.196059801,-0.166740598,-0.228974767,-0.005196321,0.353245274,-0.185683627,-0.238845897,0.038043296,0.454971865,0.14084454,-0.361577945,-0.028585923,-0.591410732,0.050254366,0.139120549,0.019174871,-0.189922693,-0.049519377,-0.099509947,0.290226649,-0.291708058,0.257604073,0.409068007,0.363598427,-0.545240349,-0.217736216,0.495742921,-0.117737866,0.603375525,-0.121149876,0.379109864,0.266744321,-0.612497368,-0.36704923,0.180999108,-0.061761427,0.202106084,-0.272705284,-0.023309795,-0.249205083,-0.47230802,0.057342246,0.210088104,-0.043260736,0.423027279,0.45510859,-0.066930616,-0.111132592,-0.540325176,0.596594822,0.050119831,-0.091119643,-0.228833601,-0.189283187,-0.911447805,1,-0.747925129,0.318329983,0.513503628
childrenInPovertyPerctWhite,0.067153884,0.407526142,0.432038835,0.270009363,0.483634142,0.30553301,0.461904349,0.513824538,0.125647589,0.136534037,-0.011539359,0.178988666,0.479313635,0.087599371,-0.273373855,0.192876969,-0.13597241,-0.43326197,-0.187525159,-0.189748589,-0.058443109,-0.237568035,-0.080188548,0.334473469,0.32552021,0.145790594,0.399805783,-0.170794362,0.261837703,-0.250327045,-0.223353012,-0.200365771,-0.180043981,-0.37933181,-0.312643464,0.184372368,-0.045608183,-0.035000866,0.181608691,-0.140579526,0.020171555,-0.023785383,-0.234168161,-0.127047018,-0.120366811,-0.151459154,-0.217794338,-0.417441691,-0.064391043,-0.218882601,-0.194236143,-0.369718853,-0.135074299,-0.201849662,0.398710897,0.499420252,0.41357321,0.253962523,1,-0.516071339,-0.526532546,0.252651472,-0.123739454,-0.18691907,0.413135707,-0.232252086,0.017853903,-0.180133545,-0.035588885,-0.180616822,0.270292962,-0.099507793,0.147966181,0.07438411,0.052677564,0.250356131,-0.03458394,0.026183779,0.047302678,-0.018932265,-0.211206714,-0.029226585,-0.294835651,0.295430875,0.338693991,0.402040997,0.443436939,0.52247212,0.258931056,-0.02628322,0.198699917,0.144347046,0.459338777,0.27104614,0.162141263,0.277970667,0.10858961,0.583962414,-0.479014183,-0.396000373,-0.326014917,-0.567636625,0.401726412,0.090832073,-0.053959105,0.316257211,0.302542566,0.105791379,0.173419091,-0.180370471,-0.138249029,0.287140464,-0.128594448,0.098147142,-0.132550316,-0.129119346,-0.052141126,0.077847417,-0.069754475,-0.028596737,0.134693228
obesePerct,0.059216793,0.245957273,0.292324048,0.077906277,0.24391886,0.132207343,0.114841371,0.099431726,0.13707922,0.014364667,-0.077388099,0.132173718,0.31394799,1,-0.106288673,0.376467527,0.026964488,0.080972598,0.329299421,0.331616168,0.100284757,0.288384325,0.177113508,0.191191304,0.240039647,0.168901338,0.236243857,0.352812511,-0.100741315,0.273383694,-0.025128347,0.298102556,0.15492674,0.183514809,-0.01009763,0.162802769,-0.104387434,0.031754882,0.144036877,0.103227137,0.151452642,0.124142252,0.000420894,0.178854625,0.044902276,0.170176929,0.134252051,0.172920647,-0.114732395,0.345411651,0.358602641,-0.147188881,0.351757146,0.343957942,0.229875005,0.04896328,0.033128024,0.005251923,0.087599371,-0.025051751,-0.025993129,0.002942181,0.361450422,0.35749519,0.171722803,0.337539378,-0.150434474,0.399497918,0.364032202,0.303995318,0.013490023,0.251674395,0.148719326,0.153479405,0.085513867,0.029747479,0.173847956,0.007186443,0.150513672,0.201059401,0.354223112,0.031391722,-0.2959814,0.244667315,0.1091842,0.300850043,0.101101672,0.09137204,0.153642576,0.14976721,0.227291291,-0.027034634,0.008531739,0.051215464,0.338559183,-0.05361222,-0.210907936,0.106772883,0.008073602,-0.080357423,0.036640794,-0.052106843,0.136758892,0.022141937,0.238394926,0.308087165,0.113098611,-0.048528773,0.178718081,0.350081022,0.136232059,-0.202155003,0.368358812,-0.032697436,0.164242957,0.140832408,-0.068418341,-0.085588387,-0.026676306,0.042444648,-0.173300212
preventableHospStaysNum,0.025352536,0.239043757,0.076687369,0.2499714,0.240863593,0.170645749,0.176747583,0.131235676,0.120759412,-0.119452966,-0.058615826,0.024033018,0.261411109,0.162802769,-0.049336664,-0.00029658,-0.084325854,-0.013358352,0.020565131,0.063656907,-0.1072202,0.038650929,0.080280536,0.264916316,0.017583835,0.118775923,0.2737847,0.066480476,0.030518885,-0.013386314,-0.096834687,-0.036470815,-0.105943529,-0.062349978,-0.195984435,1,0.45374179,0.466194764,0.831756869,-0.178093757,-0.033542965,-0.110285346,-0.249427401,-0.115055454,0.026517542,-0.098402256,-0.114586347,-0.125799643,-0.130393482,0.05581551,0.074922221,-0.200824564,0.085235031,0.042496357,0.317579849,0.199970345,0.049136119,0.059231934,0.184372368,-0.13505418,-0.174788719,0.139290874,0.0943988,0.075463749,0.118827966,0.006569178,-0.143525263,0.091734707,0.146666334,-0.051145433,0.064733119,0.126539296,0.106840993,0.068295468,0.102470896,0.016063342,0.14695431,0.143437315,0.002582774,0.114373382,0.047208002,0.083505816,-0.296222878,0.249931178,0.269222995,0.120600918,0.171366698,0.148376388,-0.059364274,0.004814968,0.115661784,-0.010196997,0.02035795,0.168501287,0.289376163,0.099888962,-0.127745582,0.136502628,-0.189731663,-0.128119119,-0.012386867,-0.112975095,0.224339598,-0.091842493,-0.063192096,0.214295653,0.098143068,-0.038075443,0.048026096,0.055499503,0.177709885,-0.160745232,0.137606068,-0.006879526,0.035545319,-0.0655597,0.025401895,-0.109184348,0.025498286,-0.021069597,-0.034909483
unemployedPerct,0.153363711,0.345238833,0.313732812,0.188495376,0.420647112,0.382100116,0.417199809,0.414525463,0.370492563,-0.021463991,0.069643687,0.246422397,0.433890306,0.229875005,-0.205547149,0.224573077,-0.080285817,-0.34027062,0.080203733,0.074208428,0.013725934,0.050191757,0.063763485,0.358601139,0.132461475,0.077035235,0.342783337,0.131267842,0.093923222,0.036456327,-0.12636595,0.067117367,-0.012729161,-0.009572611,-0.188686922,0.317579849,-0.055817467,0.223954145,0.192906889,-0.190816412,-0.116925493,-0.064116022,-0.24566971,-0.069512107,-0.138576446,-0.067119943,-0.103475279,-0.109533183,-0.283015148,0.112952065,0.137783477,-0.267603396,0.239881543,0.088040686,1,0.529670488,0.04414646,0.253950618,0.398710897,-0.362432835,-0.470295295,0.393449976,0.195784457,0.137712002,0.420443881,0.041878924,-0.248007323,0.180473268,0.247259873,0.073674567,0.036372398,0.203966234,0.122530399,0.04552577,0.146188627,0.115645096,0.131290837,0.317768401,0.193296547,0.206071372,0.101574657,0.10340156,-0.302901422,0.333124681,0.127554368,0.110332705,0.411652665,0.417133902,0.194985542,0.099984571,0.240402839,0.038906204,0.078388132,0.076772122,0.402656405,0.184161164,-0.244201403,0.356983596,-0.425307061,-0.273952702,-0.240241762,-0.337175364,0.444777119,-0.048187326,0.031422162,0.426291574,0.220777782,0.015957102,0.12240219,0.134439394,0.071885498,0.019149914,0.23497195,-0.140403924,-0.00437291,-0.050907787,0.072020241,-0.215861537,0.044237685,0.018794021,-0.092522858
disconYouthPerct,-0.016324255,0.354323937,0.302668244,0.389994137,0.429230507,0.446472368,0.417359452,0.260551043,0.073100812,0.094283348,0.082507108,0.069476242,0.351552795,0.106772883,0.016091245,0.265621767,-0.511641981,-0.465201465,-0.662682752,-0.610747211,-0.41869799,-0.673400807,-0.298088868,0.573100812,0.303142126,0.350234229,0.563576486,-0.668705208,0.505972289,-0.687173953,-0.575744545,-0.699226199,-0.553448001,-0.673812469,-0.552010536,0.136502628,-0.142302851,0.115433174,0.047717825,-0.399632358,-0.11958707,-0.173435713,-0.421210136,-0.45945383,-0.270785386,-0.292310702,-0.502714404,-0.652749939,0.053161836,-0.712661252,-0.689807294,-0.735690397,-0.637713012,-0.701831502,0.356983596,0.557921186,0.38067196,0.246806816,0.583962414,-0.492355471,-0.465583692,0.221914318,-0.651712056,-0.677607899,0.266762223,-0.700286695,0.2346552,-0.627400391,-0.086669852,-0.676889019,0.329574773,-0.435815383,-0.08851728,-0.380251632,0.215193502,0.337044115,0.164198121,0.318864469,0.275643362,0.122093023,-0.701290014,-0.024940774,-0.318012422,0.366198305,0.198744558,0.281637652,0.423729893,0.305988215,0.194487861,-0.002898574,-0.107400729,0.1306896,0.218343394,0.486383182,0.083182035,0.491813983,0.429144768,1,-0.534878165,-0.217823653,-0.37438521,-0.412371898,0.518617614,0.152201648,-0.082799809,0.405282509,0.39088413,0.401035197,-0.367001115,-0.691463609,-0.169198917,0.33992674,-0.271285237,0.032839624,-0.61148272,-0.408807135,0.098948877,-0.061761427,0.124462494,-0.373053034,0.39754738
childrenInPovertyPerctBlack,-0.027638509,0.371530934,0.33947583,0.232967164,0.337385796,0.252922299,0.310699121,0.30952558,0.057472868,0.270853066,-0.082415549,0.031563417,0.365443625,0.033128024,-0.411769221,0.295063421,-0.213341398,-0.317792617,-0.358848457,-0.400649124,-0.015622896,-0.362519789,-0.003087151,0.284750166,0.438073406,0.318623619,0.320933288,-0.409009342,0.251941669,-0.413509186,-0.219582383,-0.350431008,-0.162988715,-0.341147069,-0.159776987,0.049136119,-0.004063758,-0.082157087,0.087281941,-0.115754341,-0.022297827,-0.202552231,-0.093916767,-0.165437257,-0.015551679,-0.270924075,-0.17598168,-0.433186171,0.091297974,-0.418817073,-0.397730481,-0.3971835,-0.420543066,-0.41790133,0.04414646,0.371541109,1,0.194077831,0.41357321,-0.375306196,-0.419519812,0.223668161,-0.392543591,-0.42387755,0.258285625,-0.366647845,0.435184943,-0.341532056,0.071651794,-0.394579393,0.345464071,-0.239762766,0.007776722,-0.018577724,-0.024678532,0.204831213,-0.026320284,-0.090959673,-0.005485462,0.072926413,-0.424448245,-0.249065571,-0.344102614,0.364992223,0.374632943,0.457378881,0.322647542,0.352974747,0.301687135,-0.005493868,0.288130385,0.209459066,0.333544304,0.328100587,0.073123288,0.225374217,0.304529991,0.38067196,-0.408265831,-0.60172147,-0.292204667,-0.458018765,0.264346243,-0.068178795,-0.004655496,0.348593341,0.300295886,0.044801553,-0.045340096,-0.405866502,-0.374460201,0.377810019,0.057198089,0.206858787,-0.280068483,-0.251251434,-0.104849097,0.135467678,-0.076123455,-0.187593818,0.272979242
diabeticPerct,0.005951316,0.466746174,0.439780181,-0.021453695,0.372355213,-0.15965489,0.025825541,0.285011974,0.05290186,0.166505446,-0.102074702,0.03923284,0.041912664,0.153642576,-0.348208779,0.54564305,-0.278106141,-0.460429483,-0.166044892,-0.186862152,-0.023724114,-0.178592704,-0.055720824,-0.158293125,0.27779359,-0.129484144,0.166310671,-0.210236432,0.057417438,-0.20406216,-0.106119182,-0.198646036,-0.127458863,-0.215036244,-0.127887522,-0.059364274,-0.184003163,-0.183482068,0.110701761,0.118914659,-0.058490996,0.071064054,0.115383246,-0.003217387,-0.027748732,-0.024986408,0.041302805,-0.207664168,0.203125243,-0.223854195,-0.251965121,0.030645854,-0.178466837,-0.198597573,0.194985542,0.231577013,0.301687135,0.19251412,0.258931056,-0.269013119,-0.263956763,0.090816082,-0.211092203,-0.232605163,0.145768974,-0.122026331,0.338872462,-0.195906297,-0.045679811,-0.104819782,0.44184102,0.133661869,-0.202846745,-0.044052531,-0.293071745,0.091819235,0.066773849,0.071165998,-0.070743074,0.093242268,-0.189134284,0.143084127,-0.349379561,0.383495306,0.359580662,0.473727859,-0.012715724,0.200158562,1,-0.025751899,0.48591688,-0.054317136,0.384279508,0.352988212,-0.27272294,-0.008015909,0.185190355,0.194487861,-0.260697245,-0.499420608,-0.260873297,-0.429822307,0.057522627,-0.079563676,0.149063581,0.411724392,0.478162133,0.349645048,-0.032987659,-0.191021426,-0.486700759,0.752749024,0.165187238,0.038195708,-0.264828089,-0.192833714,-0.513014154,0.495742921,-0.470119899,0.297243743,0.511728887
smokersPerct,0.083225106,0.415806448,0.319454817,0.207234701,0.372339901,0.559588962,0.738463313,0.743067992,0.280532118,0.046295723,-0.054607142,0.189500072,1,0.31394799,-0.423101829,0.26194553,-0.120175349,-0.32805006,0.059844358,0.044898869,0.019457007,0.05138844,0.209804947,0.42843694,0.323418868,0.299576138,0.387018006,0.115245556,0.275439698,0.023889093,-0.123173496,0.059943432,-0.020145304,-0.011295352,-0.073533761,0.261411109,0.015974823,0.066949463,0.177245525,-0.148971544,0.051156441,-0.031784922,-0.208030589,0.011856465,0.021113987,-0.033515316,-0.019105534,-0.078965306,-0.198998225,0.073391546,0.11439831,-0.420241768,0.131270543,0.064238128,0.433890306,0.494100468,0.365443625,0.400669202,0.479313635,-0.607371294,-0.564469032,0.269851545,0.150259361,0.101222038,0.385982751,0.031527665,-0.118745572,0.140250269,0.243514729,0.039178481,0.054917347,0.0731296,0.331946669,0.285319159,0.099200733,0.187342521,0.108060202,0.026746367,0.211291737,0.110367064,0.06391887,-0.192812786,-0.396366957,0.395865081,0.230684055,0.396148156,0.72059089,0.788735452,0.041912664,0.223471786,0.395117845,0.197248318,0.159655901,0.079524948,0.639181512,0.348928559,-0.089451089,0.351552795,-0.507078925,-0.489033373,-0.429282178,-0.52377643,0.555264934,0.071871915,0.113463433,0.270255792,0.186167299,-0.216079762,0.283227442,0.094910393,0.08173708,-0.135374121,0.324485667,0.041218402,0.001389533,0.038490351,0.00578331,-0.154134819,0.105316365,-0.098349239,-0.049026241
yPLLHisp,0.084032097,0.476662048,0.268628521,1,0.30298089,0.554226419,0.47924656,0.199809868,0.29140077,0.182624121,0.413586069,0.293234174,0.207234701,0.077906277,0.124381255,0.045530177,-0.160491122,-0.257668138,-0.46142909,-0.432004617,-0.168710752,-0.390881004,0.030349056,0.509986787,0.286496275,0.465991716,0.31240341,-0.486329799,0.236763237,-0.465443624,-0.233340705,-0.452291484,-0.310728477,-0.418629219,-0.289211867,0.2499714,0.035131269,0.322673037,0.159878573,-0.463119737,-0.263082516,-0.238711186,-0.414738758,-0.540881943,-0.408886137,-0.377256914,-0.527172826,-0.445283299,-0.010854598,-0.478324901,-0.454948278,-0.459717702,-0.461166499,-0.501321259,0.188495376,0.493725347,0.232967164,-0.010443826,0.270009363,-0.370784055,-0.425281513,0.253736586,-0.420112146,-0.472540363,0.312516516,-0.477316681,0.293487158,-0.357793427,0.160097967,-0.469828062,0.298694854,-0.55014543,-0.034401083,-0.310792433,0.214301827,0.16838055,-0.010679643,-0.050134138,0.073614499,0.108245964,-0.500837872,-0.259890092,-0.411014792,0.447248994,0.142452458,0.05791065,0.491734072,0.273149431,-0.021453695,-0.165740294,-0.337947257,0.262427895,0.151054852,0.335902929,0.149379653,0.275946634,0.159923947,0.389994137,-0.490867197,-0.268796804,-0.328633187,-0.327878573,0.381102768,-0.128900498,-0.359850737,0.319023763,0.143797625,-0.000228803,-0.166162869,-0.491376366,0.05916664,0.100009668,-0.286136444,0.290847862,-0.307076794,-0.189442815,0.491473043,-0.371721827,0.093915762,-0.417962682,0.080479856
drugODRate,0.22052927,0.49659182,0.397588601,0.151054852,0.503713113,-0.015345921,0.096340308,0.143836116,0.092658745,0.170531959,0.04257748,0.194703652,0.159655901,0.008531739,-0.15303366,0.260331842,-0.106200335,-0.191331924,-0.34440102,-0.299203917,-0.268979628,-0.413494573,-0.231172997,0.201064373,0.281623072,0.138449927,0.393672086,-0.376740541,0.2035795,-0.257554673,-0.028067362,-0.340480613,-0.124097835,-0.361510351,-0.185117008,0.02035795,0.130290762,-0.107306387,0.086004462,-0.048721372,-0.073106146,0.063339582,-0.109653625,-0.071760245,-0.094695128,-0.148432061,-0.151012275,-0.42272748,0.200118486,-0.409838157,-0.411988773,-0.302088649,-0.380549683,-0.367245024,0.078388132,0.230841437,0.333544304,0.185900707,0.459338777,-0.130823066,-0.159365019,0.13126048,-0.384085441,-0.399540716,0.132955457,-0.314202261,0.349675585,-0.313722274,0.063534301,-0.275775967,0.61385507,-0.31088821,-0.132882554,-0.129200991,-0.067616826,0.241634468,-0.035722097,-0.289468864,0.013688367,0.052843463,-0.377815849,-0.064720436,-0.41676387,0.470923265,0.289755227,0.268656716,0.089359918,0.129456149,0.384279508,-0.106231927,0.18571794,0.021196326,1,0.38060436,-0.174619086,0.173908289,0.245152001,0.218343394,-0.205566086,-0.361817796,-0.174491507,-0.334293213,0.114948604,0.220802654,0.028687031,0.256731042,0.310514175,0.213931618,-0.138222643,-0.386600569,-0.405974338,0.458427499,-0.152675512,0.05064883,-0.244659911,-0.2459357,-0.22656193,0.379109864,-0.282040534,0.008347306,0.261948048
